Antibiotic.Mnemonic_MMB;Antibiotic.Mnemonic;Microorganism.Mnemonic;ForAgarDiffusion;LowPivotValue;HighPivotValue;ExcludeLowPivot;ExcludeHighPivot;EligibleFunction.Description
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.10
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.11
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.12
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.13
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.14
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.15
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.16
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.17
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.18
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.19
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.20
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.21
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.22
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.23
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.24
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.25
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.26
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 10.27
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.02
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.03
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.04
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.05
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.06
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.07
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.08
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 130.09
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 131
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 150
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 150.01
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 150.02
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 150.03
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 150.04
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 160
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 240
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 240.01
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 240.02
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 240.03
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 300
CHL;CHLOORAM;Micro-organisme;no;8;8;no;yes;groep 300.01
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.01
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.02
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.03
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.04
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.05
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.06
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.07
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.08
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.09
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.10
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.11
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.12
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.13
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.14
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.15
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.16
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.17
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.18
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.19
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.20
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.21
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.22
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.23
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.24
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.25
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.26
CHL;CHLOORAM;Micro-organisme;yes;17;17;yes;no;groep 10.27
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.02
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.03
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.04
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.05
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.06
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.07
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.08
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 130.09
CHL;CHLOORAM;Micro-organisme;yes;18;18;yes;no;groep 131
CHL;CHLOORAM;Micro-organisme;yes;19;19;yes;no;groep 150
CHL;CHLOORAM;Micro-organisme;yes;19;19;yes;no;groep 150.01
CHL;CHLOORAM;Micro-organisme;yes;19;19;yes;no;groep 150.02
CHL;CHLOORAM;Micro-organisme;yes;19;19;yes;no;groep 150.03
CHL;CHLOORAM;Micro-organisme;yes;19;19;yes;no;groep 150.04
CHL;CHLOORAM;Micro-organisme;yes;21;21;yes;no;groep 160
CHL;CHLOORAM;Micro-organisme;yes;22;50;yes;no;groep 370
CHL;CHLOORAM;Micro-organisme;yes;28;28;yes;no;groep 90
CHL;CHLOORAM;Micro-organisme;yes;9999;9999;yes;no;groep 20.01
CHL;CHLOORAM;Micro-organisme;yes;9999;9999;yes;no;groep 40
CHL;CHLOORAM;Micro-organisme;yes;9999;9999;yes;no;groep 60
CIP;CIPRO;Micro-organisme;no;.001;.001;no;yes;groep 60
CIP;CIPRO;Micro-organisme;no;.001;.5;no;yes;groep 120.02
CIP;CIPRO;Micro-organisme;no;.001;.5;no;yes;groep 120.03
CIP;CIPRO;Micro-organisme;no;.001;.5;no;yes;groep 20
CIP;CIPRO;Micro-organisme;no;.001;.5;no;yes;groep 20.01
CIP;CIPRO;Micro-organisme;no;.001;.5;no;yes;groep 220
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.02
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.03
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.04
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.05
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.06
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.07
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.08
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 130.09
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 131
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 180
CIP;CIPRO;Micro-organisme;no;.001;1;no;yes;groep 40
CIP;CIPRO;Micro-organisme;no;.03;.03;no;yes;groep 110.02
CIP;CIPRO;Micro-organisme;no;.03;.064;no;yes;groep 110.01
CIP;CIPRO;Micro-organisme;no;.064;.064;no;yes;groep 10.24
CIP;CIPRO;Micro-organisme;no;.064;.064;no;yes;groep 10.25
CIP;CIPRO;Micro-organisme;no;.064;.064;no;yes;groep 320
CIP;CIPRO;Micro-organisme;no;.064;.064;no;yes;groep 340
CIP;CIPRO;Micro-organisme;no;.064;.064;no;yes;groep 90
CIP;CIPRO;Micro-organisme;no;.125;.125;no;yes;groep 100
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.01
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.02
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.03
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.04
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.05
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.06
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.07
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.08
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.09
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.10
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.11
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.12
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.13
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.14
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.15
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.16
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.17
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.18
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.19
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.20
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.21
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.22
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.23
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.26
CIP;CIPRO;Micro-organisme;no;.25;.25;no;yes;groep 10.27
CIP;CIPRO;Micro-organisme;no;.25;.5;no;yes;groep 110
CIP;CIPRO;Micro-organisme;no;.25;.5;no;yes;groep 350
CIP;CIPRO;Micro-organisme;no;.25;.5;no;yes;groep 350.01
CIP;CIPRO;Micro-organisme;no;.25;.5;no;yes;groep 350.02
CIP;CIPRO;Micro-organisme;no;.25;.5;no;yes;groep 380
CIP;CIPRO;Micro-organisme;no;.25;.5;no;yes;groep 80
CIP;CIPRO;Micro-organisme;no;1;2;no;yes;groep 460
CIP;CIPRO;Micro-organisme;no;1;2;no;yes;groep 480
CIP;CIPRO;Micro-organisme;no;2;2;no;yes;groep 330
CIP;CIPRO;Micro-organisme;no;4;4;no;yes;groep 140
CIP;CIPRO;Micro-organisme;no;4;4;no;yes;groep 140.01
CIP;CIPRO;Micro-organisme;no;4;4;no;yes;groep 140.02
CIP;CIPRO;Micro-organisme;no;4;4;no;yes;groep 140.03
CIP;CIPRO;Micro-organisme;yes;15;15;yes;no;groep 140
CIP;CIPRO;Micro-organisme;yes;15;15;yes;no;groep 140.01
CIP;CIPRO;Micro-organisme;yes;15;15;yes;no;groep 140.02
CIP;CIPRO;Micro-organisme;yes;15;15;yes;no;groep 140.03
CIP;CIPRO;Micro-organisme;yes;21;21;yes;no;groep 330
CIP;CIPRO;Micro-organisme;yes;21;50;yes;no;groep 131
CIP;CIPRO;Micro-organisme;yes;21;50;yes;no;groep 40
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.01
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.02
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.03
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.04
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.05
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.06
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.07
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.08
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.09
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.10
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.11
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.12
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.13
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.14
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.15
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.16
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.17
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.18
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.19
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.20
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.21
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.22
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.23
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.26
CIP;CIPRO;Micro-organisme;yes;22;25;yes;no;groep 10.27
CIP;CIPRO;Micro-organisme;yes;23;50;yes;no;groep 220
CIP;CIPRO;Micro-organisme;yes;24;27;yes;no;groep 350
CIP;CIPRO;Micro-organisme;yes;24;27;yes;no;groep 350.01
CIP;CIPRO;Micro-organisme;yes;24;27;yes;no;groep 350.02
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.02
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.03
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.04
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.05
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.06
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.07
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.08
CIP;CIPRO;Micro-organisme;yes;24;50;yes;no;groep 130.09
CIP;CIPRO;Micro-organisme;yes;25;50;yes;no;groep 180
CIP;CIPRO;Micro-organisme;yes;26;50;yes;no;groep 120.02
CIP;CIPRO;Micro-organisme;yes;26;50;yes;no;groep 120.03
CIP;CIPRO;Micro-organisme;yes;26;50;yes;no;groep 20
CIP;CIPRO;Micro-organisme;yes;26;50;yes;no;groep 20.01
CIP;CIPRO;Micro-organisme;yes;27;27;yes;no;groep 320
CIP;CIPRO;Micro-organisme;yes;28;28;yes;no;groep 340
CIP;CIPRO;Micro-organisme;yes;30;30;yes;no;groep 90
CIP;CIPRO;Micro-organisme;yes;31;31;yes;no;groep 100
CIP;CIPRO;Micro-organisme;yes;9999;9999;yes;no;groep 60
CLA;CLARITRO;Micro-organisme;no;.25;.25;no;yes;groep 310
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 100
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 150
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 150.01
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 150.02
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 150.03
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 150.04
CLA;CLARITRO;Micro-organisme;no;.25;.5;no;yes;groep 160
CLA;CLARITRO;Micro-organisme;no;.5;.5;no;yes;groep 340
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.02
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.03
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.04
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.05
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.06
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.07
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.08
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 130.09
CLA;CLARITRO;Micro-organisme;no;1;2;no;yes;groep 131
CLA;CLARITRO;Micro-organisme;no;32;32;no;yes;groep 90
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.02
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.03
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.04
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.05
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.06
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.07
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.08
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 130.09
CLI;CLINDA;Micro-organisme;no;.25;.5;no;yes;groep 131
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 150
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 150.01
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 150.02
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 150.03
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 150.04
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 160
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 170
CLI;CLINDA;Micro-organisme;no;.5;.5;no;yes;groep 180
CLI;CLINDA;Micro-organisme;no;.5;2;no;yes;groep 430
CLI;CLINDA;Micro-organisme;no;.5;2;no;yes;groep 440
CLI;CLINDA;Micro-organisme;no;1;1;no;yes;groep 220
CLI;CLINDA;Micro-organisme;no;4;4;no;yes;groep 240
CLI;CLINDA;Micro-organisme;no;4;4;no;yes;groep 240.01
CLI;CLINDA;Micro-organisme;no;4;4;no;yes;groep 240.02
CLI;CLINDA;Micro-organisme;no;4;4;no;yes;groep 240.03
CLI;CLINDA;Micro-organisme;no;4;4;no;yes;groep 300
CLI;CLINDA;Micro-organisme;no;4;4;no;yes;groep 300.01
CLI;CLINDA;Micro-organisme;yes;17;17;yes;no;groep 150
CLI;CLINDA;Micro-organisme;yes;17;17;yes;no;groep 150.01
CLI;CLINDA;Micro-organisme;yes;17;17;yes;no;groep 150.02
CLI;CLINDA;Micro-organisme;yes;17;17;yes;no;groep 150.03
CLI;CLINDA;Micro-organisme;yes;17;17;yes;no;groep 150.04
CLI;CLINDA;Micro-organisme;yes;17;17;yes;no;groep 220
CLI;CLINDA;Micro-organisme;yes;19;19;yes;no;groep 160
CLI;CLINDA;Micro-organisme;yes;19;19;yes;no;groep 170
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.02
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.03
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.04
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.05
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.06
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.07
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.08
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 130.09
CLI;CLINDA;Micro-organisme;yes;19;22;yes;no;groep 131
CLI;CLINDA;Micro-organisme;yes;20;20;yes;no;groep 180
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.11
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.13
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.14
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.15
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.17
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.18
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.20
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 10.23
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 110
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 110.01
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 110.02
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 30
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 60
COL;COLISTIN;Micro-organisme;no;.001;.001;no;yes;groep 70
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.01
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.02
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.03
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.04
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.05
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.06
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.07
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.08
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.09
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.10
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.12
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.16
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.19
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.21
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.22
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.24
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.25
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.26
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 10.27
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 20
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 20.01
COL;COLISTIN;Micro-organisme;no;2;2;no;yes;groep 40
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.11
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.13
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.14
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.15
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.17
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.18
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.20
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 10.23
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 110
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 110.01
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 110.02
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 30
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 60
COL;COLISTIN;Micro-organisme;yes;9999;9999;yes;no;groep 70
COT;CO-TRIM;Micro-organisme;no;.001;4;no;yes;groep 30
COT;CO-TRIM;Micro-organisme;no;.001;4;no;yes;groep 370
COT;CO-TRIM;Micro-organisme;no;.064;.064;no;yes;groep 190
COT;CO-TRIM;Micro-organisme;no;.125;.125;no;yes;groep 360
COT;CO-TRIM;Micro-organisme;no;.25;.25;no;yes;groep 320
COT;CO-TRIM;Micro-organisme;no;.25;.25;no;yes;groep 340
COT;CO-TRIM;Micro-organisme;no;.5;.5;no;yes;groep 470
COT;CO-TRIM;Micro-organisme;no;.5;1;no;yes;groep 100
COT;CO-TRIM;Micro-organisme;no;.5;1;no;yes;groep 90
COT;CO-TRIM;Micro-organisme;no;.5;2;no;yes;groep 460
COT;CO-TRIM;Micro-organisme;no;1;2;no;yes;groep 150
COT;CO-TRIM;Micro-organisme;no;1;2;no;yes;groep 150.01
COT;CO-TRIM;Micro-organisme;no;1;2;no;yes;groep 150.02
COT;CO-TRIM;Micro-organisme;no;1;2;no;yes;groep 150.03
COT;CO-TRIM;Micro-organisme;no;1;2;no;yes;groep 150.04
COT;CO-TRIM;Micro-organisme;no;1;2;no;yes;groep 160
COT;CO-TRIM;Micro-organisme;no;2;2;no;yes;groep 480
COT;CO-TRIM;Micro-organisme;no;2;2;no;yes;groep 60
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.01
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.02
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.03
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.04
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.05
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.06
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.07
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.08
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.09
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.10
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.11
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.12
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.13
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.14
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.15
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.16
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.17
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.18
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.19
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.20
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.21
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.22
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.23
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.24
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.25
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.26
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 10.27
COT;CO-TRIM;Micro-organisme;no;2;4;no;yes;groep 130
